Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0008219~cell death	92	14.045801526717558	0.0011890058254224096	19246, 14811, 16798, 20104, 192119, 11835, 217893, 14815, 12211, 360013, 14272, 16500, 20191, 68815, 18015, 26554, 23856, 15258, 18570, 15257, 18708, 12421, 15259, 218397, 16443, 12017, 50755, 207785, 14339, 20203, 109676, 110651, 18573, 18706, 11668, 14828, 70369, 14827, 64930, 16438, 17751, 15194, 74256, 22070, 19017, 19053, 18213, 50768, 109333, 19211, 236732, 208449, 18993, 22027, 17153, 21848, 20620, 232286, 26921, 66354, 328572, 21454, 15505, 11797, 26408, 22253, 19777, 20658, 18102, 223752, 67397, 83925, 74996, 14083, 77771, 66725, 20356, 16412, 12633, 16880, 27050, 226641, 19179, 16450, 17938, 269254, 18616, 11789, 17979, 11352, 19090, 279561	599	2018	18128	1.3797161109281906	0.9980315883085651	0.02048666695710233	2.2494451383199943
GOTERM_BP_ALL	GO:0043491~protein kinase B signaling	15	2.2900763358778624	0.001230333714359132	50791, 14083, 20356, 17751, 19271, 13383, 18570, 328572, 211673, 16443, 16367, 269254, 107746, 19211, 18706	599	166	18128	2.7346782790594766	0.9984150851488466	0.021122161159955022	2.3267631066285377
GOTERM_BP_ALL	GO:0009790~embryo development	59	9.007633587786259	0.001237229254163163	77097, 67661, 16798, 20104, 11835, 192119, 12211, 20191, 18845, 24136, 18015, 26554, 22083, 15258, 15257, 140810, 11941, 218397, 11426, 23966, 22782, 71175, 11668, 15531, 21872, 14828, 64930, 15194, 13383, 22284, 71069, 101314, 50768, 20687, 19782, 26987, 102693, 16764, 235626, 67671, 232906, 21417, 76707, 320878, 328572, 17920, 269593, 77044, 18141, 99375, 381022, 16412, 207304, 16450, 20115, 244349, 14897, 17979, 19090	599	1169	18128	1.5274273775368412	0.9984713666010208	0.02116999941610953	2.3396579318431976
GOTERM_BP_ALL	GO:0051345~positive regulation of hydrolase activity	30	4.580152671755725	0.0012882520200623799	232906, 227937, 50791, 14272, 100503670, 20191, 18015, 18570, 218397, 26408, 17925, 104303, 270163, 14020, 217463, 234094, 382253, 14828, 64930, 16412, 71435, 207592, 27050, 226407, 58996, 18213, 50768, 107746, 192786, 11352	599	479	18128	1.8954346318324558	0.9988302031875621	0.02196223074398873	2.435021607800192
GOTERM_BP_ALL	GO:0018130~heterocycle biosynthetic process	165	25.190839694656486	0.0013278555352079367	72754, 22770, 76007, 75788, 14815, 100041230, 20191, 18015, 12914, 26554, 23857, 321006, 23856, 319159, 22083, 319157, 319158, 12017, 227867, 71592, 21834, 68744, 207785, 67025, 319155, 319156, 110651, 16969, 320799, 71175, 100683, 22284, 20238, 74256, 108946, 319168, 19017, 319974, 231051, 18213, 56490, 319160, 319161, 16764, 319164, 109333, 319165, 19211, 107568, 319166, 319167, 18993, 68837, 109095, 232906, 21417, 12785, 18209, 320878, 21411, 326619, 328572, 17920, 71389, 326620, 19726, 12607, 20658, 77044, 319171, 18102, 319172, 83925, 74996, 381022, 22661, 213109, 66923, 76199, 231866, 51788, 58521, 110593, 17938, 269254, 106583, 224129, 269252, 244349, 19090, 54201, 245007, 12764, 665433, 67661, 69257, 68991, 192119, 11835, 246198, 19241, 73274, 319191, 319192, 433938, 24136, 15258, 18708, 15257, 12421, 15259, 17847, 192195, 19181, 242466, 211652, 19184, 12753, 110521, 107515, 17751, 13383, 22385, 72465, 69386, 22381, 327987, 18685, 69587, 20687, 235626, 236732, 432530, 16975, 101471, 21848, 15161, 232286, 15273, 66354, 20021, 226470, 15505, 21454, 11797, 19777, 93736, 11512, 68036, 12289, 77771, 98999, 12633, 54446, 12848, 27050, 69562, 226641, 19179, 216848, 20018, 17978, 18616, 17979, 59079	599	4026	18128	1.2403185637264293	0.9990495742055405	0.022556787564393943	2.5089813862907873
GOTERM_BP_ALL	GO:0070271~protein complex biogenesis	63	9.618320610687023	0.0013690839173699971	20742, 16798, 14811, 50791, 11835, 19241, 100041230, 16500, 66537, 319192, 68024, 26554, 319159, 319157, 319158, 218397, 83679, 19181, 98741, 74192, 319155, 319156, 19184, 74117, 11668, 64930, 13383, 319934, 74256, 69386, 101314, 68732, 319160, 319161, 218210, 240614, 328580, 58799, 16492, 76707, 326619, 211673, 16367, 11797, 208898, 225288, 326620, 66395, 242667, 14083, 66725, 16553, 22661, 170644, 27050, 226407, 20085, 170738, 19179, 269254, 12283, 244349, 11789	599	1276	18128	1.494214495423407	0.9992343650373209	0.02317432852561163	2.5859191623745725
GOTERM_BP_ALL	GO:0006461~protein complex assembly	63	9.618320610687023	0.0013690839173699971	20742, 16798, 14811, 50791, 11835, 19241, 100041230, 16500, 66537, 319192, 68024, 26554, 319159, 319157, 319158, 218397, 83679, 19181, 98741, 74192, 319155, 319156, 19184, 74117, 11668, 64930, 13383, 319934, 74256, 69386, 101314, 68732, 319160, 319161, 218210, 240614, 328580, 58799, 16492, 76707, 326619, 211673, 16367, 11797, 208898, 225288, 326620, 66395, 242667, 14083, 66725, 16553, 22661, 170644, 27050, 226407, 20085, 170738, 19179, 269254, 12283, 244349, 11789	599	1276	18128	1.494214495423407	0.9992343650373209	0.02317432852561163	2.5859191623745725
GOTERM_BP_ALL	GO:0009894~regulation of catabolic process	29	4.427480916030534	0.001384062077649434	19246, 14811, 75788, 59029, 20620, 30945, 232286, 16367, 18245, 99375, 23805, 242960, 14265, 74374, 14083, 233833, 381305, 66725, 70369, 16412, 12183, 15194, 17751, 19017, 74326, 26374, 11789, 19211, 80750	599	459	18128	1.9120902302675846	0.9992922034082341	0.023349637658168998	2.6138561967296137
GOTERM_BP_ALL	GO:0072661~protein targeting to plasma membrane	6	0.9160305343511451	0.0014212688891371264	20742, 217893, 98741, 109676, 16500, 279561	599	26	18128	6.983947604982663	0.9994176736760424	0.02389330045286875	2.683220915882456
GOTERM_BP_ALL	GO:0098916~anterograde trans-synaptic signaling	34	5.190839694656488	0.0014222143502631165	11838, 12291, 14811, 14815, 22342, 16975, 219228, 16500, 20620, 23859, 18015, 20743, 108069, 20418, 17920, 208898, 11941, 224860, 21960, 20203, 230085, 26875, 14265, 22782, 16573, 14083, 66725, 15194, 13383, 75409, 20238, 226407, 239985, 19211	599	573	18128	1.795756161374251	0.9994205539533517	0.023832568471996773	2.684982930428259
GOTERM_BP_ALL	GO:0099537~trans-synaptic signaling	34	5.190839694656488	0.0014222143502631165	11838, 12291, 14811, 14815, 22342, 16975, 219228, 16500, 20620, 23859, 18015, 20743, 108069, 20418, 17920, 208898, 11941, 224860, 21960, 20203, 230085, 26875, 14265, 22782, 16573, 14083, 66725, 15194, 13383, 75409, 20238, 226407, 239985, 19211	599	573	18128	1.795756161374251	0.9994205539533517	0.023832568471996773	2.684982930428259
GOTERM_BP_ALL	GO:0099536~synaptic signaling	34	5.190839694656488	0.0014222143502631165	11838, 12291, 14811, 14815, 22342, 16975, 219228, 16500, 20620, 23859, 18015, 20743, 108069, 20418, 17920, 208898, 11941, 224860, 21960, 20203, 230085, 26875, 14265, 22782, 16573, 14083, 66725, 15194, 13383, 75409, 20238, 226407, 239985, 19211	599	573	18128	1.795756161374251	0.9994205539533517	0.023832568471996773	2.684982930428259
GOTERM_BP_ALL	GO:0007268~chemical synaptic transmission	34	5.190839694656488	0.0014222143502631165	11838, 12291, 14811, 14815, 22342, 16975, 219228, 16500, 20620, 23859, 18015, 20743, 108069, 20418, 17920, 208898, 11941, 224860, 21960, 20203, 230085, 26875, 14265, 22782, 16573, 14083, 66725, 15194, 13383, 75409, 20238, 226407, 239985, 19211	599	573	18128	1.795756161374251	0.9994205539533517	0.023832568471996773	2.684982930428259
GOTERM_BP_ALL	GO:1902589~single-organism organelle organization	80	12.213740458015266	0.0015172942070063495	72754, 67661, 56471, 19246, 20742, 237860, 16798, 192119, 75788, 360013, 19241, 18015, 26554, 70549, 18708, 140810, 12421, 218397, 69737, 226751, 78287, 74192, 83671, 109241, 18706, 74117, 23805, 71175, 16573, 72313, 64930, 15194, 78798, 13383, 233335, 19017, 101314, 74392, 68732, 18213, 50768, 328580, 320528, 619605, 22027, 52028, 232906, 76707, 20620, 320878, 232286, 328572, 12704, 211673, 208846, 225288, 99167, 241589, 19726, 20658, 234094, 74374, 14083, 53612, 20356, 16412, 12633, 13518, 70675, 27050, 56422, 68519, 24061, 71521, 216848, 20843, 100502698, 11789, 100710, 11352	599	1719	18128	1.4084362049994124	0.999648079102142	0.02532573287703832	2.8620247780422936
GOTERM_BP_ALL	GO:0051239~regulation of multicellular organismal process	121	18.473282442748094	0.00152188205934148	12291, 14811, 50791, 75788, 14815, 100041230, 328329, 20191, 18845, 18015, 22083, 319159, 319157, 241568, 319158, 69737, 21834, 21960, 83671, 319155, 319156, 109241, 396184, 16969, 320799, 71175, 14828, 70369, 75409, 74256, 20238, 19017, 18213, 56490, 319160, 319161, 107746, 19211, 12457, 232906, 76707, 21417, 11553, 232341, 326619, 20361, 26921, 328572, 12704, 66313, 12405, 326620, 19726, 18102, 83925, 382253, 14083, 80913, 66725, 20356, 29869, 272381, 17938, 269254, 11352, 279561, 20742, 237860, 16798, 192119, 11835, 17136, 24136, 15258, 18570, 18708, 11426, 23966, 67263, 20203, 109676, 211652, 74117, 18706, 12753, 210108, 13209, 107515, 66549, 17751, 13383, 228852, 242274, 69386, 102693, 245446, 12741, 16975, 81702, 20620, 108069, 232286, 66354, 20227, 11512, 17196, 68036, 99375, 14265, 12289, 270120, 381305, 52392, 16412, 12633, 19271, 20085, 11881, 11789, 17979, 59079	599	2816	18128	1.3003964941569284	0.999656446352126	0.025320753563595977	2.8705597868153854
GOTERM_BP_ALL	GO:0010769~regulation of cell morphogenesis involved in differentiation	25	3.816793893129771	0.001526151488629367	237860, 232906, 76707, 16975, 18845, 20361, 24136, 328572, 12704, 241568, 69737, 11426, 21960, 17196, 74117, 382253, 14083, 29869, 20356, 66725, 17751, 68732, 18213, 102693, 19211	599	374	18128	2.0229794755965824	0.9996640540946865	0.02531058900734695	2.878501778997067
GOTERM_BP_ALL	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	54	8.244274809160306	0.001526348150695118	72754, 11835, 192119, 14815, 246198, 24136, 12914, 22083, 15258, 18708, 12017, 21834, 207785, 192195, 19181, 242466, 110651, 19184, 12753, 71175, 17751, 20238, 19017, 319974, 327987, 20687, 68837, 18993, 21417, 12785, 320878, 21411, 66354, 328572, 15505, 17920, 71389, 19726, 12607, 77044, 381022, 77771, 22661, 54446, 226641, 51788, 19179, 17938, 269254, 18616, 17978, 17979, 19090, 245007	599	1056	18128	1.5475792988313857	0.9996644004420645	0.02523396569846048	2.878867594935808
GOTERM_BP_ALL	GO:0048869~cellular developmental process	181	27.633587786259543	0.0015577683910711665	14811, 20104, 50791, 75788, 14815, 100041230, 18845, 26556, 23859, 18015, 544752, 26554, 23857, 321006, 319159, 22083, 319157, 140810, 319158, 11941, 241568, 12017, 69737, 21834, 21960, 17909, 319155, 319156, 20815, 396184, 16969, 320799, 71175, 11861, 14828, 70369, 64930, 22284, 75409, 20238, 74256, 22070, 68732, 239985, 18213, 319160, 14400, 319161, 107746, 235439, 19211, 107568, 12457, 18993, 52028, 232906, 11553, 21417, 106763, 76707, 109294, 59026, 18209, 326619, 20361, 319448, 26921, 328572, 12704, 211673, 17920, 26408, 22253, 17925, 225288, 326620, 19726, 18102, 234094, 83925, 18711, 382253, 381022, 14083, 66725, 20356, 29869, 12183, 16880, 66923, 58521, 68519, 51789, 16450, 27207, 17938, 269254, 244349, 11352, 19090, 67661, 56471, 69257, 237860, 231876, 16798, 192119, 11835, 266690, 19241, 17136, 24136, 15258, 18708, 15257, 218397, 11426, 23966, 67263, 19181, 20203, 109676, 74117, 23805, 16572, 210108, 12753, 13209, 16573, 21872, 107515, 72313, 66549, 15194, 17751, 13383, 228852, 242274, 223989, 69386, 50768, 20687, 102693, 235626, 432530, 12741, 245446, 16975, 81702, 20620, 232286, 66354, 12321, 20227, 224860, 93736, 99167, 319817, 11512, 17196, 99375, 14265, 270120, 381305, 52392, 16412, 12633, 170644, 13518, 19271, 12848, 22239, 69562, 207304, 103236, 20085, 20115, 11881, 11789, 17979, 16785	599	4494	18128	1.2189014029464624	0.9997153908816532	0.025666132447649148	2.937296388421917
GOTERM_BP_ALL	GO:0048589~developmental growth	40	6.106870229007633	0.0016526708567465428	16798, 75788, 11835, 192119, 14815, 18845, 20743, 20361, 24136, 22083, 328572, 20496, 11426, 69737, 23966, 21960, 77044, 319817, 211652, 74117, 18706, 109241, 396184, 71175, 382253, 381022, 14083, 20356, 29869, 16412, 12633, 17751, 13383, 22284, 231051, 18213, 17938, 19211, 17979, 19090	599	719	18128	1.6836591351835812	0.999826996222837	0.027124382036022743	3.1135739514596694
GOTERM_BP_ALL	GO:0019438~aromatic compound biosynthetic process	165	25.190839694656486	0.0016595989819398792	72754, 22770, 76007, 75788, 14815, 100041230, 20191, 18015, 12914, 26554, 23857, 321006, 23856, 319159, 22083, 319157, 319158, 12017, 227867, 71592, 21834, 68744, 207785, 67025, 319155, 319156, 110651, 16969, 320799, 71175, 100683, 22284, 20238, 74256, 108946, 319168, 19017, 319974, 231051, 18213, 56490, 319160, 319161, 16764, 319164, 109333, 319165, 19211, 107568, 319166, 319167, 18993, 68837, 109095, 232906, 21417, 12785, 18209, 320878, 21411, 326619, 328572, 17920, 71389, 326620, 19726, 12607, 20658, 77044, 319171, 18102, 319172, 83925, 74996, 381022, 22661, 213109, 66923, 76199, 231866, 51788, 58521, 110593, 17938, 269254, 106583, 224129, 269252, 244349, 19090, 54201, 245007, 12764, 665433, 67661, 69257, 68991, 192119, 11835, 246198, 19241, 73274, 319191, 319192, 433938, 24136, 15258, 18708, 15257, 12421, 15259, 17847, 192195, 19181, 242466, 211652, 19184, 12753, 110521, 107515, 17751, 13383, 22385, 72465, 69386, 22381, 327987, 18685, 69587, 20687, 235626, 236732, 432530, 16975, 101471, 21848, 15161, 232286, 15273, 66354, 20021, 226470, 15505, 21454, 11797, 19777, 93736, 11512, 68036, 12289, 77771, 98999, 12633, 54446, 12848, 27050, 69562, 226641, 19179, 216848, 20018, 17978, 18616, 17979, 59079	599	4042	18128	1.2354088415543307	0.9998331707811764	0.027151609062139426	3.126430778927236
GOTERM_BP_ALL	GO:0045665~negative regulation of neuron differentiation	18	2.7480916030534353	0.0016763289810502327	210108, 14083, 270120, 13209, 70369, 20356, 29869, 16412, 20620, 17751, 17136, 26921, 12704, 21960, 11512, 17196, 19211, 74117	599	230	18128	2.3684691877767294	0.999847187869876	0.027336446085221233	3.157470709994925
GOTERM_BP_ALL	GO:0031329~regulation of cellular catabolic process	22	3.3587786259541987	0.001792912647117384	14265, 242960, 19246, 74374, 14083, 233833, 75788, 70369, 66725, 381305, 59029, 12183, 15194, 30945, 20620, 17751, 232286, 74326, 16367, 26374, 19211, 80750	599	314	18128	2.1203917356953736	0.9999171029324121	0.0291207539582774	3.373512154090741
GOTERM_BP_ALL	GO:0016072~rRNA metabolic process	16	2.4427480916030535	0.0018033791718403067	20104, 192119, 214627, 20088, 27176, 66481, 100503670, 100019, 66489, 20227, 20085, 20115, 67025, 20068, 16785, 19941	599	192	18128	2.5219810795770727	0.9999215322463398	0.029197930467042443	3.392885333865503
GOTERM_BP_ALL	GO:0042325~regulation of phosphorylation	68	10.381679389312977	0.0018111259664757426	19246, 16798, 213452, 192119, 11835, 19386, 14586, 68815, 24136, 18015, 26554, 15258, 18708, 12421, 241568, 218397, 15259, 12017, 50755, 192195, 14339, 192198, 211652, 18706, 396184, 114715, 14828, 64930, 17751, 26936, 13383, 20238, 19017, 108954, 18213, 107746, 19211, 109910, 11553, 16975, 232341, 20361, 26921, 328572, 15505, 16367, 26408, 224860, 320129, 14265, 67397, 78832, 14083, 18477, 66725, 16412, 272381, 12633, 19271, 27050, 102141, 51789, 100502698, 12283, 11789, 19090, 11352, 279561	599	1419	18128	1.450272417854046	0.999924657503168	0.029231333805368243	3.407222015490763
GOTERM_BP_ALL	GO:0050805~negative regulation of synaptic transmission	9	1.3740458015267176	0.001904858940451202	14265, 22782, 21960, 219228, 66725, 16500, 20620, 19211, 18015	599	69	18128	3.947448646294549	0.9999539258981938	0.030627891171087107	3.580530148257577
GOTERM_BP_ALL	GO:0006323~DNA packaging	15	2.2900763358778624	0.001922670577314493	100041230, 170644, 326619, 319192, 68024, 319159, 319157, 69386, 319158, 326620, 319160, 319161, 244349, 319155, 319156	599	174	18128	2.6089459443900753	0.9999580368182195	0.030815580985616764	3.6134297412281358
GOTERM_BP_ALL	GO:0048167~regulation of synaptic plasticity	15	2.2900763358778624	0.001922670577314493	11838, 14265, 14811, 14815, 15194, 20620, 16500, 18015, 226407, 17920, 11941, 208898, 21960, 20203, 19211	599	174	18128	2.6089459443900753	0.9999580368182195	0.030815580985616764	3.6134297412281358
GOTERM_BP_ALL	GO:0061387~regulation of extent of cell growth	12	1.8320610687022902	0.0019370679601949878	328572, 69737, 382253, 18213, 11426, 21960, 29869, 20356, 17751, 18845, 20361, 74117	599	119	18128	3.0518090374714157	0.9999610901386495	0.030948330713890915	3.6400151440847517
GOTERM_BP_ALL	GO:0035024~negative regulation of Rho protein signal transduction	5	0.7633587786259541	0.0019804256263644014	232906, 50768, 16412, 26554, 11352	599	17	18128	8.901109692624962	0.9999690077246267	0.03153458624598582	3.7200350182097774
GOTERM_BP_ALL	GO:0007017~microtubule-based process	36	5.4961832061068705	0.002066756550165649	67661, 56471, 52028, 76707, 192119, 16565, 20620, 15505, 53598, 69737, 99167, 19726, 226751, 20658, 234094, 74117, 23805, 16572, 16573, 14083, 17101, 16553, 15194, 78798, 13383, 13518, 71435, 74256, 27050, 74392, 68519, 216848, 19899, 102693, 11789, 328580	599	633	18128	1.7211624429341161	0.9999802982750546	0.03278827737232415	3.8791778152244993
GOTERM_BP_ALL	GO:0022411~cellular component disassembly	26	3.969465648854962	0.002091218877179964	320528, 619605, 56471, 20742, 76707, 192119, 75788, 320878, 12421, 241589, 77044, 109241, 18706, 23805, 74374, 16573, 20356, 15194, 78798, 19017, 56422, 19053, 74392, 68732, 269254, 11789	599	405	18128	1.9428594983408563	0.9999826718890412	0.03307020590462051	3.924226426909483
GOTERM_BP_ALL	GO:1904377~positive regulation of protein localization to cell periphery	7	1.0687022900763359	0.002114003701046846	20742, 16573, 74998, 16412, 74205, 13383, 279561	599	41	18128	5.166985626450589	0.9999846248195503	0.033324312871771955	3.9661678334996675
GOTERM_BP_ALL	GO:1903078~positive regulation of protein localization to plasma membrane	7	1.0687022900763359	0.002114003701046846	20742, 16573, 74998, 16412, 74205, 13383, 279561	599	41	18128	5.166985626450589	0.9999846248195503	0.033324312871771955	3.9661678334996675
GOTERM_BP_ALL	GO:0007267~cell-cell signaling	63	9.618320610687023	0.002160566274571534	11838, 56205, 12291, 16798, 14811, 14815, 266690, 219228, 16500, 20191, 23859, 24136, 20743, 18015, 26554, 22083, 11941, 11426, 17847, 21960, 20203, 230085, 109676, 23805, 12753, 22782, 16573, 211383, 107515, 15194, 13383, 75409, 74256, 20238, 19053, 239985, 107746, 19211, 11553, 16975, 22342, 20620, 20418, 108069, 232286, 26921, 237553, 17920, 16367, 208898, 224860, 19726, 26875, 14265, 12289, 74998, 14083, 66725, 226407, 103236, 11789, 224129, 11352	599	1301	18128	1.4655016880555474	0.9999879581984001	0.033944431638245676	4.05182442894213
GOTERM_BP_ALL	GO:0050768~negative regulation of neurogenesis	21	3.2061068702290076	0.002189012587666638	210108, 14083, 192119, 270120, 13209, 70369, 20356, 29869, 16412, 20620, 17751, 17136, 18015, 26921, 12704, 18213, 21960, 11512, 17196, 19211, 74117	599	298	18128	2.132681986756451	0.999989628247244	0.034281359218747975	4.104118683955127
GOTERM_BP_ALL	GO:0016570~histone modification	26	3.969465648854962	0.002242081517063897	246198, 59026, 15161, 12914, 66354, 321006, 328572, 22083, 227867, 17847, 192195, 20592, 14265, 71175, 100683, 109263, 381022, 17751, 21402, 22385, 58521, 319974, 231051, 244349, 14897, 235626	599	407	18128	1.933312277218788	0.9999921497378201	0.034994136893015115	4.201605711452483
GOTERM_BP_ALL	GO:0032879~regulation of localization	110	16.793893129770993	0.002256440500723468	12291, 50791, 239556, 14815, 360013, 20191, 26556, 18845, 18015, 140810, 11941, 14020, 83671, 22782, 14828, 233919, 71435, 207592, 74256, 22288, 19017, 68732, 18213, 218210, 109333, 19211, 52028, 28040, 76707, 232341, 11855, 59026, 18798, 20361, 26921, 328572, 17920, 16367, 66313, 22253, 19726, 66395, 77044, 26875, 14083, 74998, 18477, 53612, 66725, 20356, 226407, 238271, 51789, 224129, 11352, 279561, 11838, 19246, 56205, 20742, 237860, 11835, 219228, 246198, 19241, 16500, 18570, 18708, 218397, 11426, 67263, 105638, 98741, 109676, 18704, 74117, 23805, 12753, 16573, 107515, 69582, 259302, 16438, 15194, 13383, 20274, 50768, 235626, 58799, 16492, 232286, 21454, 15505, 99167, 18245, 56459, 14265, 67397, 12289, 52392, 16412, 19271, 207304, 16510, 170738, 100502698, 11881, 74205, 11789, 66691	599	2547	18128	1.3070337750458327	0.999992719646554	0.03511000765563255	4.227966854427779
GOTERM_BP_ALL	GO:0051674~localization of cell	65	9.923664122137405	0.0022859334439123036	11838, 237860, 50791, 239556, 360013, 19241, 18845, 24136, 18015, 26554, 18570, 18708, 319939, 11426, 67263, 21960, 226751, 17909, 211652, 74117, 23805, 210108, 14828, 259302, 22284, 19017, 101314, 74392, 68732, 18213, 50768, 235626, 22121, 109333, 19211, 18993, 52028, 232906, 76707, 16975, 11855, 20361, 232286, 16367, 66313, 22253, 17925, 19726, 77044, 78937, 382253, 270120, 14083, 17101, 66725, 20356, 52392, 16412, 19271, 20085, 51789, 17938, 11881, 11789, 11352	599	1355	18128	1.4517677063248096	0.9999937637859585	0.035455983516872736	4.282090331070487
GOTERM_BP_ALL	GO:0048870~cell motility	65	9.923664122137405	0.0022859334439123036	11838, 237860, 50791, 239556, 360013, 19241, 18845, 24136, 18015, 26554, 18570, 18708, 319939, 11426, 67263, 21960, 226751, 17909, 211652, 74117, 23805, 210108, 14828, 259302, 22284, 19017, 101314, 74392, 68732, 18213, 50768, 235626, 22121, 109333, 19211, 18993, 52028, 232906, 76707, 16975, 11855, 20361, 232286, 16367, 66313, 22253, 17925, 19726, 77044, 78937, 382253, 270120, 14083, 17101, 66725, 20356, 52392, 16412, 19271, 20085, 51789, 17938, 11881, 11789, 11352	599	1355	18128	1.4517677063248096	0.9999937637859585	0.035455983516872736	4.282090331070487
GOTERM_BP_ALL	GO:0010720~positive regulation of cell development	34	5.190839694656488	0.002334669075253027	12741, 232906, 21417, 50791, 11553, 75788, 192119, 14815, 16975, 17136, 24136, 20361, 66354, 328572, 11426, 23966, 19726, 18102, 74117, 14265, 382253, 14083, 14828, 20356, 16412, 12633, 242274, 20238, 68732, 18213, 11881, 269254, 107746, 11352	599	591	18128	1.7410630803171672	0.9999951714136069	0.03609219802107011	4.371463180823976
GOTERM_BP_ALL	GO:0090002~establishment of protein localization to plasma membrane	13	1.984732824427481	0.0023405817041630512	20742, 52028, 16573, 217893, 16553, 16412, 16500, 13383, 11426, 98741, 74205, 109676, 279561	599	140	18128	2.8102074886715953	0.9999953189765959	0.03607568261926808	4.382300554625451
GOTERM_BP_ALL	GO:0016477~cell migration	59	9.007633587786259	0.002379891952761068	11838, 237860, 50791, 360013, 19241, 18845, 18015, 24136, 26554, 18570, 18708, 319939, 11426, 67263, 21960, 226751, 211652, 74117, 23805, 210108, 14828, 259302, 22284, 19017, 74392, 68732, 18213, 50768, 22121, 235626, 19211, 109333, 18993, 52028, 232906, 76707, 16975, 11855, 20361, 16367, 66313, 17925, 77044, 78937, 382253, 270120, 14083, 17101, 66725, 20356, 52392, 16412, 19271, 20085, 51789, 17938, 11881, 11789, 11352	599	1205	18128	1.4817946923988115	0.9999961917797884	0.03656359921529062	4.454323493513279
GOTERM_BP_ALL	GO:0051346~negative regulation of hydrolase activity	24	3.6641221374045805	0.002398858933095248	241289, 114715, 74996, 215821, 74521, 232341, 77771, 66725, 12211, 15194, 170644, 17751, 12633, 23859, 26936, 243274, 223989, 328572, 211673, 11797, 207785, 19777, 83671, 110651	599	365	18128	1.9899467148443752	0.9999965526908761	0.03674227480558079	4.489055777498596
GOTERM_BP_ALL	GO:0030516~regulation of axon extension	11	1.6793893129770994	0.002457972709820509	328572, 69737, 382253, 18213, 11426, 21960, 20356, 17751, 18845, 20361, 74117	599	105	18128	3.1704905000397487	0.9999974724220869	0.03752199255951205	4.597228024248146
GOTERM_BP_ALL	GO:0009896~positive regulation of catabolic process	19	2.900763358778626	0.002463177019974159	99375, 23805, 14265, 242960, 19246, 14083, 233833, 75788, 66725, 381305, 15194, 30945, 20620, 74326, 16367, 26374, 18245, 11789, 19211	599	259	18128	2.220122340322674	0.9999975405461896	0.03749089131182237	4.606745823802849
GOTERM_BP_ALL	GO:0043085~positive regulation of catalytic activity	50	7.633587786259542	0.002533945433936451	19246, 227937, 50791, 213452, 77781, 14272, 20191, 102323, 18015, 24136, 18570, 218397, 104303, 270163, 14020, 217463, 14828, 64930, 17751, 13383, 207592, 71435, 58996, 18213, 50768, 107746, 192786, 19211, 109910, 432530, 232906, 11553, 16975, 100503670, 15505, 21454, 16367, 26408, 17925, 234094, 78832, 67397, 382253, 14083, 66725, 16412, 27050, 226407, 12283, 11352	599	980	18128	1.5440700487206567	0.9999983037892524	0.0384368388244587	4.736079953536143
GOTERM_BP_ALL	GO:0034330~cell junction organization	16	2.4427480916030535	0.0025530741793354317	12741, 227937, 76707, 14083, 64930, 16412, 19271, 13383, 22239, 15257, 18810, 11426, 50768, 75909, 19211, 109333	599	199	18128	2.433268177280392	0.9999984658689953	0.03861001112024365	4.771010506804652
GOTERM_BP_ALL	GO:0006928~movement of cell or subcellular component	79	12.061068702290076	0.0026424095376900167	11838, 231876, 237860, 50791, 239556, 360013, 19241, 20191, 18845, 24136, 18015, 26554, 17904, 18570, 18708, 319939, 11426, 67263, 21960, 226751, 109676, 17909, 211652, 74117, 23805, 16572, 210108, 16573, 14828, 259302, 15194, 22284, 71435, 19017, 101314, 74392, 68732, 18213, 50768, 235626, 22121, 109333, 19211, 18993, 52028, 232906, 76707, 16975, 11855, 16565, 20361, 232286, 16367, 66313, 22253, 17925, 99167, 17433, 19726, 77044, 78937, 382253, 270120, 14083, 17101, 66725, 20356, 16553, 52392, 16412, 13518, 19271, 20085, 51789, 19899, 17938, 11881, 11789, 11352	599	1728	18128	1.3835868422679773	0.9999990402703887	0.03982069161711366	4.933983053012925
GOTERM_BP_ALL	GO:0045666~positive regulation of neuron differentiation	25	3.816793893129771	0.0026478065757860316	14265, 232906, 21417, 50791, 11553, 382253, 75788, 14815, 14828, 16975, 20356, 16412, 12633, 24136, 20361, 242274, 328572, 18213, 11426, 11881, 269254, 107746, 18102, 11352, 74117	599	390	18128	1.9399854458285175	0.9999990670866341	0.039786169508387315	4.943820280451316
GOTERM_BP_ALL	GO:0007264~small GTPase mediated signal transduction	30	4.580152671755725	0.002809518765327099	72754, 232906, 109294, 11855, 20620, 18015, 26554, 211673, 16443, 218397, 52065, 17925, 104303, 99167, 234094, 11861, 215821, 66725, 16412, 100972, 226407, 101314, 19053, 50768, 72399, 74002, 107746, 192786, 226525, 11352	599	505	18128	1.797847898312369	0.9999996009413449	0.04204715751643162	5.2381273633594905
GOTERM_BP_ALL	GO:0002478~antigen processing and presentation of exogenous peptide antigen	8	1.2213740458015268	0.0028705717898187986	26444, 19166, 19173, 26440, 19172, 26441, 26442, 19170	599	58	18128	4.1743135110241205	0.9999997104108846	0.04282013790707928	5.34901570463322
